chr1	136845	136846	17.0	20.0	5.004	9.0	26.011999999999997	28.0	37.989000000000004	43.0	22.0	22.0	35.99200000000001	37.0	33.0	40.0	19.0	20.0	14.0	14.0	24.04	30.0	8.0	8.0	24.04	28.0	69.9	74.0	608.16	829.0	41.01	42.0	4.9999	7.0	29.008000000000006	34.0	3.01	4.0	12.0	12.0
chr1	137731	137732	62.992	64.0	58.0	58.0	47.979	50.0	127.96799999999999	132.0	48.012	49.0	15.0	15.0	49.995	51.0	10.0	10.0	54.985	56.0	3.01	4.0	1.0	1.0	30.0	30.0	16.94	19.0	70.83	73.0	7.0	7.0	0.0	0.0	130.95999999999998	135.0	16.0	16.0	7.0	7.0
chr1	137954	137955	126.015	151.0	125.007	149.0	97.984	132.0	189.93900000000002	260.0	72.98599999999998	86.0	18.0	19.0	113.944	136.0	6.0	8.0	76.02000000000002	105.0	4.01	5.0	5.0	5.0	10.95	17.0	9.01	10.0	0.0	0.0	5.01	7.0	0.0	2.0	218.96099999999998	289.0	4.0	5.0	2.0	2.0
chr1	181000	181001	7.997999999999999	11.0	14.999	30.0	23.997	27.0	20.013	42.0	9.996	14.0	28.0	40.0	12.001	14.0	0.0	0.0	10.998	12.0	23.05	31.0	13.9998	18.0	9.97	17.0	24.130000000000006	32.0	39.77	57.0	25.1	33.0	15.9996	18.0	21.994	31.0	8.05	19.0	13.96	18.0
chr1	181013	181014	6.997000000000001	11.0	13.008	23.0	18.002000000000006	24.0	29.004	35.0	7.0	9.0	33.992000000000004	40.0	11.001	15.0	0.0	1.0	13.998	16.0	20.06	24.0	15.0001	16.0	11.04	19.0	25.05	27.0	36.88	48.0	22.01	26.0	17.0	19.0	17.996000000000006	25.0	13.02	21.0	13.99	16.0
chr1	181018	181019	6.997999999999999	9.0	16.997	22.0	20.997	24.0	25.008000000000003	30.0	8.998999999999997	10.0	36.99	44.0	15.0	15.0	0.0	2.0	15.0	15.0	15.98	20.0	17.0	17.0	19.94	24.0	20.05	26.0	39.92	43.0	18.91	22.0	19.0	19.0	26.0	31.0	19.96	25.0	15.01	16.0
chr1	181026	181027	10.003	13.0	20.002	25.0	26.011999999999997	28.0	30.996	35.0	12.0	14.0	41.986	51.0	13.996	18.0	0.0	2.0	9.0	9.0	18.0	18.0	15.0	15.0	21.0	26.0	23.98	30.0	31.880000000000006	37.0	18.04	20.0	18.0	18.0	27.999	32.0	18.09	27.0	14.01	15.0
chr1	181054	181055	16.998	18.0	25.005000000000006	27.0	31.0	31.0	36.99	40.0	14.0	15.0	59.994	62.0	18.999	21.0	0.0	4.0	22.0	22.0	12.0	12.0	12.0	12.0	26.94	30.0	32.11	37.0	18.95	21.0	17.96	19.0	13.0	13.0	24.003	28.0	30.0	30.0	12.0	12.0
chr1	181071	181072	15.004000000000001	16.0	27.004	28.0	34.006	35.0	38.01	42.0	13.999	15.0	64.0	64.0	19.997	23.0	0.0	4.0	20.004	21.0	14.0	14.0	11.0	12.0	32.0	32.0	48.0	48.0	29.0	33.0	25.93	29.0	12.0	12.0	25.003	29.0	34.0	34.0	7.0	9.0
chr1	181092	181093	20.008	23.0	18.0	26.0	25.004	28.0	31.993000000000002	39.0	13.0	16.0	56.029	61.0	23.008000000000003	24.0	0.0	4.0	20.004	21.0	15.0	16.0	10.0	10.0	26.94	34.0	53.93	56.0	25.96	38.0	35.0	36.0	3.0002	11.0	21.995	25.0	30.060000000000002	34.0	10.0	11.0
chr1	181100	181101	17.997999999999994	20.0	24.998	27.0	27.008000000000003	28.0	35.0	38.0	16.000999999999998	17.0	52.994	58.0	19.999000000000002	23.0	0.0	4.0	17.002	19.0	18.02	19.0	7.0001	8.0	32.96	35.0	60.1	61.0	34.779999999999994	40.0	35.0	35.0	9.0	10.0	22.004	25.0	34.0	34.0	12.98	14.0
chr1	181106	181107	10.998	22.0	16.002000000000002	28.0	20.989	27.0	25.987	39.0	11.998	17.0	45.999	60.0	18.003999999999994	24.0	0.0	3.0	12.998	17.0	16.03	20.0	15.0	18.0	29.880000000000006	36.0	44.07	62.0	34.71	41.0	29.97	40.0	31.0	31.0	16.994	26.0	24.020000000000003	34.0	15.01	16.0
chr1	181118	181119	18.003999999999994	21.0	25.997	31.0	24.99	29.0	39.012	41.0	18.006	21.0	59.972	64.0	19.995	23.0	0.0	3.0	17.0	17.0	25.96	28.0	7.0	7.0	34.980000000000004	36.0	64.88	68.0	40.66	43.0	47.92	52.0	6.0	8.0	17.000999999999998	21.0	32.95	35.0	21.0	22.0
chr1	181138	181139	14.994000000000002	19.0	21.007	27.0	24.997	26.0	33.012	42.0	21.0	22.0	55.993	63.0	14.001	21.0	0.0	5.0	18.0	20.0	39.06	46.0	6.0	6.0	30.08	36.0	76.2	88.0	40.9	46.0	68.06	76.0	6.0	6.0	16.0	20.0	34.04	35.0	29.0	30.0
chr1	181146	181147	21.006	22.0	19.005000000000006	25.0	24.998	27.0	46.013000000000005	49.0	22.0	23.0	62.016000000000005	64.0	26.008000000000003	27.0	0.0	5.0	8.998	11.0	44.04	46.0	6.0	6.0	37.0	37.0	80.07	86.0	44.8	46.0	72.88	75.0	5.0	5.0	0.0	0.0	30.96	34.0	30.0	30.0
chr1	181149	181150	23.995	25.0	23.000999999999998	27.0	23.004	26.0	46.996	52.0	30.0	30.0	58.001999999999995	62.0	24.998	29.0	0.0	4.0	15.998	19.0	44.0	46.0	5.0	5.0	34.989999999999995	37.0	80.05	86.0	42.82000000000001	48.0	64.25	74.0	5.0	5.0	26.0	28.0	32.95	34.0	30.0	30.0
chr1	181152	181153	26.0	30.0	27.987	37.0	24.999	26.0	52.006	59.0	33.001	35.0	60.008	61.0	28.989	32.0	0.0	4.0	17.996	22.0	43.0	45.0	5.0	5.0	39.0	39.0	79.1	82.0	45.69	48.0	68.97999999999999	71.0	4.0	4.0	31.006	34.0	30.87	33.0	29.0	30.0
chr1	181158	181159	32.995	40.0	47.011	57.0	25.006	26.0	77.0	80.0	45.99800000000001	48.0	58.012	60.0	34.004999999999995	36.0	0.0	4.0	17.994	24.0	40.0	40.0	5.0	5.0	37.08	38.0	67.95	69.0	43.92	45.0	62.94	64.0	1.0	1.0	52.995	61.0	32.92	34.0	29.0	29.0
chr1	181168	181169	38.007	49.0	45.99100000000001	63.0	18.999	28.0	71.006	90.0	51.00400000000001	54.0	52.002	54.0	32.995	37.0	0.0	4.0	22.004	27.0	35.05	37.0	12.0	13.0	31.04	37.0	51.03	54.0	32.78	36.0	49.02	54.0	0.0	0.0	56.99100000000001	71.0	25.91	32.0	27.0	27.0
chr1	181170	181171	21.002	49.0	20.006	67.0	14.002	26.0	50.004	92.0	32.985	55.0	36.00100000000001	53.0	17.002	38.0	0.0	4.0	23.004	30.0	23.15	35.0	3.0	3.0	27.14	38.0	30.89	52.0	24.8	37.0	27.92	54.0	0.0	0.0	37.001999999999995	76.0	23.05	32.0	24.05	26.0
chr1	181173	181174	43.993	53.0	47.985	66.0	27.007	33.0	82.984	98.0	49.988	58.0	47.008	52.0	35.004000000000005	40.0	0.0	4.0	22.996	29.0	29.939999999999998	33.0	11.0	11.0	38.02	39.0	44.17	49.0	31.79	38.0	43.85	53.0	0.0	0.0	56.985	75.0	31.08	33.0	25.0	25.0
chr1	181175	181176	36.01000000000001	52.0	40.998999999999995	71.0	20.0	33.0	13.008	24.0	37.016999999999996	51.0	32.0	49.0	28.008000000000003	39.0	0.0	4.0	25.988000000000003	31.0	26.01	33.0	2.0	3.0	32.04	39.0	30.98	48.0	28.78	39.0	34.18	50.0	0.0	0.0	59.016000000000005	82.0	23.97	34.0	23.02	25.0
chr1	181178	181179	40.010999999999996	54.0	60.979	75.0	29.0	33.0	87.994	103.0	50.99	55.0	49.011	53.0	32.994	36.0	0.0	4.0	22.997	31.0	29.939999999999998	33.0	2.0	2.0	34.96	36.0	43.11	48.0	44.0	44.0	43.0	51.0	0.0	0.0	70.991	84.0	28.05	34.0	25.0	25.0
chr1	181181	181182	43.997	52.0	58.989	70.0	26.994	33.0	88.04	109.0	49.98	60.0	43.994	51.0	36.00400000000001	39.0	0.0	4.0	24.004	29.0	28.86	33.0	2.0	2.0	28.9	35.0	39.04	44.0	42.88	47.0	39.95	48.0	0.0	0.0	67.002	83.0	31.96	34.0	24.01	25.0
chr1	181187	181188	44.00100000000001	54.0	62.983	74.0	34.992000000000004	38.0	120.994	128.0	58.99	62.0	47.0	50.0	39.005	44.0	0.0	4.0	21.99	28.0	29.04	32.0	2.0	2.0	31.0	31.0	35.08	40.0	41.66	50.0	39.18	44.0	0.0	0.0	78.016	86.0	27.9	30.0	24.0	24.0
chr1	181197	181198	34.0	50.0	48.018	75.0	30.01	38.0	93.006	123.0	47.016000000000005	60.0	36.0	40.0	35.994	42.0	0.0	2.0	21.011	25.0	22.02	24.0	4.0	4.0	26.98	28.0	30.02	31.0	43.87000000000001	51.0	32.0	36.0	0.0	0.0	70.98	85.0	25.009999999999998	26.0	16.990000000000002	19.0
chr1	181260	181261	39.008	49.0	65.002	83.0	36.0	36.0	132.97799999999998	148.0	59.984	64.0	23.006	24.0	48.999	51.0	0.0	0.0	14.0	14.0	7.0	7.0	1.0	2.0	20.94	24.0	25.04	26.0	221.83	272.0	24.04	25.0	1.0	1.0	71.024	86.0	14.0	18.0	5.0	5.0
chr1	181274	181275	58.00899999999999	67.0	74.973	85.0	29.997	33.0	131.009	146.0	66.0	75.0	28.0	28.0	47.008	52.0	0.0	1.0	16.999000000000002	18.0	5.0	5.0	3.0	3.0	27.0	27.0	20.0	24.0	239.91	266.0	20.0	20.0	1.0	1.0	76.01899999999999	89.0	19.0	19.0	5.0	5.0
chr1	181315	181316	29.022	74.0	23.99	85.0	15.013	35.0	81.044	160.0	34.008	73.0	30.982	49.0	47.021	88.0	2.0	5.0	21.99	29.0	14.06	19.0	1.0	1.0	18.1	40.0	41.89	77.0	99.06	154.0	30.77	55.0	1.0	2.0	45.971	104.0	14.0	20.0	16.04	20.0
chr1	181368	181369	61.01	65.0	51.99100000000001	61.0	44.0	46.0	137.01	151.0	59.02	62.0	82.014	87.0	54.015	56.0	3.0	10.0	49.01000000000001	50.0	52.1	53.0	1.0	1.0	40.08	48.0	176.12	183.0	206.79	223.0	149.34	153.0	2.0	3.0	90.993	95.0	11.98	13.0	41.06	44.0
chr1	181379	181380	58.01600000000001	64.0	51.997	61.0	46.994	49.0	140.984	158.0	60.978	63.0	90.01599999999998	96.0	54.019	59.0	3.0	10.0	40.01000000000001	41.0	48.94	53.0	1.0	1.0	37.86	46.0	179.85000000000005	197.0	216.6	231.0	158.56	166.0	3.0	3.0	88.01700000000001	99.0	11.0	11.0	44.92	46.0
chr1	181415	181416	34.991	61.0	28.998	61.0	30.994	49.0	89.945	155.0	46.99800000000001	62.0	69.982	110.0	38.014	67.0	0.0	9.0	47.99800000000001	54.0	45.900000000000006	72.0	0.9999	3.0	26.89	40.0	125.58	202.0	195.13	283.0	114.31	176.0	4.9998000000000005	10.0	73.003	100.0	7.0	9.0	37.06	41.0
chr1	181420	181421	60.978	69.0	57.0	70.0	39.00100000000001	47.0	146.00400000000005	168.0	60.983000000000004	65.0	99.01799999999999	110.0	63.979	71.0	1.0	8.0	49.0	50.0	61.13000000000001	75.0	3.0	3.0	31.0	38.0	185.05	208.0	259.08000000000004	285.0	161.64999999999995	176.0	7.0	12.0	88.015	99.0	12.0	12.0	40.01	41.0
chr1	181426	181427	49.977	77.0	30.991	71.0	29.989	52.0	106.04799999999999	176.0	42.982	66.0	81.021	111.0	58.01300000000001	79.0	0.0	8.0	53.00899999999999	63.0	50.9	74.0	2.0	4.0	27.94	38.0	119.14	199.0	230.92	284.0	142.32	184.0	10.0	13.0	86.98400000000002	112.0	10.989999999999998	14.0	40.99	46.0
chr1	181436	181437	49.029	79.0	31.02	69.0	40.979	55.0	121.996	183.0	39.01300000000001	62.0	75.012	119.0	61.001000000000005	83.0	1.0	8.0	50.002	62.0	56.03999999999999	72.0	13.0	14.0	32.04	36.0	110.19	196.0	214.43	269.0	122.4	188.0	34.0001	35.0	64.98	106.0	12.0	15.0	39.04	43.0
chr1	181438	181439	53.985	75.0	45.011	67.0	45.992	56.0	129.98000000000002	180.0	43.016000000000005	56.0	87.95100000000001	117.0	61.979	83.0	1.0	8.0	58.006	62.0	60.0	74.0	4.0	4.0	32.14	34.0	154.04000000000005	196.0	227.97	272.0	141.75	187.0	13.0	13.0	81.995	107.0	11.04	15.0	33.96	43.0
chr1	181441	181442	61.016000000000005	73.0	61.976000000000006	71.0	53.986	60.0	165.011	180.0	57.003	62.0	119.992	121.0	48.983999999999995	52.0	1.0	8.0	62.999	65.0	71.97999999999999	76.0	4.0	4.0	33.0	33.0	178.95999999999995	196.0	251.26	271.0	171.09	192.0	13.0	14.0	97.96600000000001	103.0	14.98	16.0	43.02	46.0
chr1	181449	181450	71.0	79.0	68.97999999999999	76.0	61.998000000000005	66.0	177.952	188.0	54.99	61.0	107.01899999999999	117.0	84.02199999999998	91.0	1.0	6.0	68.0	68.0	70.96000000000001	73.0	3.0	4.0	31.13	32.0	180.46	188.0	281.83	307.0	186.56	195.0	14.0	14.0	102.984	111.0	17.0	17.0	43.01000000000001	46.0
chr1	181455	181456	67.032	84.0	58.006	78.0	59.994	67.0	161.97799999999998	186.0	56.994	64.0	108.004	116.0	87.98	94.0	1.0	5.0	65.00999999999999	69.0	61.99	72.0	3.0	4.0	27.92	31.0	149.07	170.0	270.40000000000003	305.0	174.01999999999995	194.0	12.0	12.0	103.022	114.0	17.96	19.0	44.08	46.0
chr1	181473	181474	52.996	74.0	38.001999999999995	68.0	51.982	60.0	125.964	176.0	41.99500000000001	52.0	93.022	107.0	76.96799999999998	96.0	0.0	2.0	59.00400000000001	68.0	48.82	74.0	8.0	8.0	20.93	24.0	108.15	156.0	159.78	213.0	135.61	174.0	32.0003	40.0	71.02000000000002	100.0	18.08	21.0	39.02	41.0
chr1	181475	181476	57.023999999999994	69.0	34.978	71.0	52.983	61.0	135.99599999999998	174.0	45.00100000000001	58.0	96.965	110.0	81.00800000000002	95.0	0.0	0.0	61.003	64.0	67.14	77.0	4.0	4.0	19.96	25.0	115.93	153.0	166.89999999999995	212.0	144.11	174.0	12.0	14.0	75.982	95.0	18.05	20.0	36.09	40.0
chr1	181503	181504	48.006	56.0	47.005	58.0	48.00100000000001	52.0	139.02	167.0	50.014	53.0	85.999	90.0	80.0	88.0	1.0	4.0	52.00100000000001	53.0	59.83	70.0	3.0	3.0	14.05	16.0	102.82	116.0	123.11	153.0	129.32999999999998	149.0	13.0	13.0	83.009	89.0	17.0	17.0	28.98	33.0
chr1	181515	181516	26.003	49.0	27.998	49.0	25.99	46.0	75.96600000000002	137.0	21.999000000000002	37.0	52.01900000000001	83.0	37.971	73.0	0.0	4.0	36.0	48.0	38.129999999999995	70.0	1.0	1.0	8.98	15.0	63.19	104.0	63.46	113.0	81.52999999999999	139.0	14.0	14.0	35.014	77.0	12.92	20.0	27.09	32.0
chr1	181525	181526	16.011	29.0	24.99	35.0	20.994	30.0	44.004	64.0	6.996	11.0	53.016000000000005	72.0	43.988	58.0	0.0	4.0	25.991999999999997	29.0	44.92	59.0	2.0	2.0	12.04	14.0	67.02	84.0	62.33000000000001	108.0	96.67	118.0	9.0	11.0	34.998999999999995	48.0	14.06	20.0	23.0	23.0
chr1	181540	181541	1.9980000000000002	10.0	10.0	18.0	11.0	20.0	14.012	33.0	9.004	19.0	39.02500000000001	62.0	17.0	36.0	0.0	4.0	11.004000000000001	17.0	32.99	51.0	2.0	3.0	10.0	12.0	37.0	72.0	53.44	97.0	57.01000000000001	86.0	4.0	9.0	6.994	13.0	10.08	18.0	10.02	15.0
chr1	181628	181629	15.0	15.0	29.995	35.0	24.0	26.0	35.008	40.0	19.0	20.0	42.999	45.0	15.003	20.0	2.0	7.0	9.998	11.0	11.01	12.0	5.0	5.0	12.0	12.0	21.0	21.0	71.8	75.0	17.98	19.0	12.0	12.0	24.0	26.0	7.02	9.0	9.0	10.0
chr1	181631	181632	14.999	17.0	20.99	38.0	19.994	25.0	23.996	41.0	17.006999999999998	23.0	36.01000000000001	43.0	18.995	24.0	2.0	7.0	8.998000000000003	11.0	11.01	12.0	5.0	5.0	8.0	12.0	17.0	20.0	62.0	74.0	18.009999999999994	19.0	12.0	12.0	17.000999999999998	26.0	9.0	9.0	7.0	9.0
chr1	181636	181637	20.006	21.0	33.998000000000005	39.0	23.0	24.0	39.996	46.0	23.0	24.0	45.0	46.0	18.999	23.0	2.0	7.0	8.998000000000003	10.0	10.01	11.0	5.0	5.0	11.0	11.0	20.0	20.0	71.83	73.0	19.0	19.0	11.0	11.0	24.998	28.0	8.0	8.0	8.0	9.0
chr1	181639	181640	22.0	22.0	34.006	39.0	24.008000000000003	25.0	43.998000000000005	48.0	22.0	23.0	44.0	44.0	21.0	23.0	1.0	7.0	10.999	12.0	11.0	11.0	5.0	5.0	10.01	11.0	20.0	20.0	68.86	71.0	19.0	19.0	11.0	11.0	31.991999999999997	33.0	8.0	8.0	9.0	9.0
chr1	181647	181648	25.997	31.0	29.013	37.0	28.0	28.0	57.008	62.0	25.995	27.0	39.997	41.0	25.997	29.0	1.0	6.0	13.0	14.0	9.02	10.0	5.0	5.0	10.0	10.0	19.0	19.0	49.95	51.0	17.0	18.0	13.0	13.0	36.00700000000001	40.0	8.0	8.0	9.0	9.0
chr1	181667	181668	42.015	45.0	43.005	49.0	33.0	36.0	79.021	83.0	36.0	36.0	35.0	35.0	35.003	40.0	1.0	5.0	7.0	7.0	6.02	8.0	4.0	4.0	7.0	7.0	12.97	15.0	41.9	48.0	12.04	15.0	10.0	10.0	55.0	55.0	8.0	8.0	7.0	7.0
chr1	181672	181673	38.016	48.0	33.014	49.0	30.009	35.0	69.98599999999999	82.0	35.99299999999999	39.0	33.992999999999995	35.0	36.00100000000001	41.0	1.0	5.0	21.995	23.0	5.98	7.0	4.0	4.0	6.0	6.0	12.0	13.0	33.739999999999995	41.0	15.0	15.0	10.0	10.0	56.018	62.0	6.0	8.0	7.0	7.0
chr1	181675	181676	47.997	49.0	42.982	52.0	34.995	36.0	84.03200000000001	92.0	40.004	44.0	33.0	33.0	37.00400000000001	44.0	1.0	5.0	22.005000000000006	25.0	7.0	7.0	4.0	4.0	6.0	6.0	9.0	11.0	37.95	39.0	13.04	14.0	10.0	10.0	66.02000000000001	70.0	8.0	8.0	5.0	6.0
chr1	181998	181999	17.003999999999998	23.0	18.998	23.0	32.988	48.0	12.999	17.0	16.999000000000002	23.0	72.0	90.0	24.013	32.0	0.0	4.0	19.988	28.0	59.16	88.0	3.0	5.0	25.01	59.0	61.0	97.0	13.94	19.0	66.14	90.0	2.0	2.0	8.995000000000003	14.0	49.28	91.0	28.92	44.0
chr1	182944	182945	23.991999999999997	28.0	30.0	35.0	49.979	53.0	43.001999999999995	54.0	34.998000000000005	38.0	42.992	46.0	50.014	51.0	0.0	0.0	32.999	34.0	10.01	13.0	1.0	4.0	5.04	11.0	37.0	43.0	59.68000000000001	71.0	32.91	35.0	6.0	8.0	51.99	57.0	29.2	40.0	3.99	7.0
chr1	184183	184184	171.041	173.0	210.03	231.0	102.02799999999999	109.0	139.98700000000002	151.0	148.023	167.0	211.984	217.0	129.993	143.0	58.0	60.0	129.006	139.0	82.34	103.0	30.9993	33.0	65.1	69.0	202.83	218.0	331.89	343.0	162.38	202.0	38.0	38.0	170.03900000000002	181.0	90.94	128.0	17.96	49.0
chr1	186269	186270	18.999000000000002	20.0	23.997	25.0	22.008000000000003	23.0	14.0	14.0	28.0	29.0	26.999	28.0	29.003	31.0	2.0	2.0	38.006	39.0	12.0	12.0	0.0	1.0	7.0	9.0	13.0	13.0	17.94	21.0	16.0	16.0	3.0	4.0	11.998	13.0	15.93	21.0	5.0	6.0
chr1	186660	186661	39.017	45.0	27.0	28.0	47.982	54.0	43.996	53.0	39.0	46.0	52.01000000000001	60.0	60.014	94.0	0.0	0.0	28.0	28.0	23.05	27.0	15.9999	18.0	27.95	29.0	55.06	58.0	111.95	113.0	20.0	22.0	34.0006	35.0	26.006	34.0	45.879999999999995	49.0	20.0	20.0
chr1	188549	188550	32.0	32.0	24.997	27.0	39.019	46.0	38.011	52.0	31.996	36.0	25.0	25.0	27.995	31.0	0.0	0.0	25.006	26.0	7.0	7.0	1.0	1.0	7.0	7.0	26.02	27.0	17.95	19.0	24.0	24.0	9.0	9.0	46.013999999999996	50.0	26.0	26.0	4.0	4.0
chr1	190114	190115	34.013000000000005	37.0	19.995	31.0	38.997	45.0	38.018	42.0	41.982	48.0	42.00899999999999	48.0	42.983	71.0	5.0	5.0	48.00899999999999	55.0	40.82	46.0	7.0	7.0	21.01	24.0	104.38	107.0	628.65	651.0	43.9	46.0	26.0006	27.0	27.008000000000003	34.0	32.0	36.0	32.0	32.0
chr1	190728	190729	51.994	58.0	86.01799999999999	114.0	32.984	38.0	37.995	51.0	60.006	67.0	19.005	21.0	35.998000000000005	41.0	1.0	1.0	71.992	82.0	2.0	4.0	4.0	6.0	37.01000000000001	61.0	6.0	11.0	15.85	30.0	3.0	4.0	2.9997	9.0	23.005	34.0	30.15	47.0	2.0	2.0
chr1	190775	190776	90.996	95.0	129.042	137.0	83.012	88.0	69.028	75.0	102.99	105.0	80.0	82.0	115.032	120.0	0.0	1.0	138.985	141.0	92.27000000000001	109.0	9.0005	14.0	60.05	80.0	169.51999999999995	186.0	356.23	402.0	93.8	99.0	29.0	30.0	49.98	61.0	58.92	64.0	40.94	49.0
chr1	191112	191113	88.014	93.0	91.98899999999999	96.0	81.985	89.0	60.982	65.0	125.98	128.0	90.996	94.0	95.00399999999999	136.0	4.0	4.0	134.03	139.0	62.099999999999994	66.0	30.0004	31.0	91.94	96.0	117.66	123.0	17.0	21.0	69.14	75.0	47.0	47.0	42.012	46.0	98.94	102.0	25.02	26.0
chr1	191222	191223	91.992	95.0	107.024	112.0	100.986	105.0	76.028	83.0	108.024	114.0	60.001000000000005	61.0	137.969	154.0	6.0	6.0	130.019	134.0	71.8	84.0	17.0	35.0	61.96	78.0	91.91	105.0	0.0	0.0	41.85	46.0	67.0008	69.0	53.995	58.0	85.05000000000001	93.0	34.94	39.0
chr1	191437	191438	84.985	95.0	43.988	62.0	78.017	97.0	62.007	87.0	46.008	54.0	102.976	122.0	54.034	98.0	12.0	19.0	88.023	95.0	82.64	122.0	17.999000000000002	32.0	22.0	45.0	165.76	248.0	814.56	883.0	77.79	132.0	23.9988	36.0	20.01	29.0	18.28	74.0	42.91	56.0
chr1	191525	191526	45.992	52.0	23.004	32.0	67.988	76.0	33.004999999999995	37.0	35.006	43.0	95.029	112.0	37.008	82.0	13.0	14.0	64.98400000000001	67.0	100.08	126.0	9.000399999999997	19.0	38.1	45.0	152.33999999999997	213.0	527.47	559.0	85.23	123.0	30.0	30.0	9.997	13.0	35.18	74.0	49.06	55.0
chr1	191549	191550	31.997	37.0	16.994	23.0	59.00100000000001	66.0	19.993	27.0	22.998	29.0	91.01700000000001	103.0	31.0	69.0	12.0	13.0	48.006	57.0	77.28	110.0	6.0003	15.0	35.04	48.0	101.0	160.0	719.81	772.0	69.95	98.0	26.0	26.0	5.999	7.0	44.14	74.0	46.06	54.0
chr1	191589	191590	19.997	28.0	11.994000000000002	22.0	41.02	57.0	11.999	17.0	10.998	13.0	64.994	89.0	16.0	32.0	13.0	18.0	36.998000000000005	44.0	34.980000000000004	58.0	4.0002	13.0	30.09	44.0	48.21	77.0	508.7600000000001	557.0	28.99	45.0	21.0	21.0	2.001	3.0	42.16	81.0	28.06	34.0
chr1	268036	268037	10.0	25.0	5.994	37.0	14.985	76.0	5.985	45.0	10.013	31.0	10.037	82.0	8.007	94.0	7.0	45.0	7.981	59.0	8.24	68.0	1.9999	14.0	1.02	32.0	21.23	119.0	5.56	147.0	0.0	56.0	0.0	23.0	0.0	0.0	12.16	101.0	3.94	29.0
chr1	270814	270815	102.004	124.0	43.021	64.0	69.0	91.0	82.046	123.0	43.99500000000001	51.0	101.024	103.0	72.00800000000002	106.0	1.0	7.0	74.008	79.0	31.19	43.0	95.0038	103.0	29.08	66.0	94.9	139.0	99.54	120.0	28.95	39.0	6.9996	39.0	84.01	115.0	43.08	69.0	26.09	32.0
